text,label,original_label
"With the auto rescue, President Barack Obama saved more than 1 million middle-class jobs all across America, including more than 28,000 in Wisconsin.",0,1
Says Barack Obama has the worst record of any president when it comes to putting America deeper in debt.,0,1
EPA wants to regulate the family BBQ.,1,0
"""He (Obama) has done several things well. Most of those things are places where he changed his view from where he had during the campaign. So, for instance, he's left our troops in Iraq and they're being more successful there. He boosted our effort in Afghanistan, which is the right course to take. He did not close Guantanamo, thank heavens.""",1,0
"""One state even spent a million bucks to put up signs that advertise that they were spending on the federal stimulus projects.""",0,1
Says Newt Gingrich is responsible for the gridlocked politics of Washington.,0,1
"Twenty-seven out-of-state pharmaceutical companies have raised more campaign dollars (against a drug price control measure) than all other state ballot measures have raised to date, combined.",0,1
Says comprehensive immigration reform will add $700 billion to our economy.,0,1
"The Senate version of the economic stimulus package includes ""millions of dollars to World War II Filipino veterans in the Philippines.""",0,1
"Says Anthropology is a STEM (science, technology, engineering, math) field.",0,1
"When news broke that Ferguson 18-year-old Michael Brown was a suspect in a robbery, MSNBC practically went off the air for a while to have behind-closed-doors meetings to figure out how to deal with this new revelation.",1,0
Says top Clinton advisers were pressing birther movement stories very hard.,1,0
Things like having Friday classes have been shown to be very effective on college campuses in reducing drinking.,0,1
"When adjusted for inflation, (Texas) per-student spending has remained relatively flat over the past 16 years. Despite that trend, Texas schools in 2017 will receive $381 less per student than they did in 2003.",0,1
"As Virginias governor, Allen cut spending and waste with bipartisan support.",0,1
My position hasnt changed on using executive authority to address immigration issues.,1,0
"Protesters in La Crosse blocked an exit and surrounded a State Patrol car carrying the governor and were beating on the windows and rocking the vehicle. When the car was extricated from the crowd, a truck blocked a second exit.",1,0
"""The pastor McCain calls his 'spiritual guide,' Rod Parsley, believes America's founding mission is to destroy Islam, which he calls a 'false religion.' """,0,1
"First, Donald Trump said wages are too high, and both Donald Trump and Mike Pence think we ought to eliminate the federal minimum wage.",0,1
The congressional district for Miami-Dade and Broward counties has a staggering drop-out rate of almost 61 percent.,1,0
You can absolutely get a gun if you have several felonies as long as you buy it on the Internet or at a gun show.,0,1
Michael Dukakis created jobs three times faster than Mitt Romney.,0,1
"Every time weve cut taxes, revenues have gone up, the economy has grown.",1,0
Says that President Barack Obama said an attack on Syria was going to be a pinprick.,1,0
"Raising taxes on investment income has actually lowered the revenue received from the tax, while cutting capital gains tax rates has increased revenue.",0,1
"Says that Tim Pawlenty eliminated health insurance for 33,000 to 35,000 people when he was governor of Minnesota.",0,1
"Says his deficit plan made some adjustments to (Simpson-Bowles), and were putting it forward before Congress right now, a $4 trillion plan.",0,1
"Eighty percent of those who have applied for licenses have no cancer, no Parkinsons disease or glaucoma. They have nothing you would associate [with] the use of medical marijuana.",0,1
"Says Sen. John McCain told dreamers that hell support the Dream Act, then he voted against it.",0,1
The Pell bridge is a tourism bridge essentially and not a commuter bridge.,1,0
Says Colorado food stamp recipients can use ATMs to get cash to buy marijuana.,1,0
The State of Wisconsin thinks you should have to wash your hands at least 28 times to make one peanut butter-and-jelly sandwich.,0,1
"When Social Security, Medicare and Medicaid were created, Republicans stood on the sidelines",1,0
"Under Republican economic policies, the typical American family saw their incomes fall by about 6 percent.",0,1
"Across the board, violent crime in jurisdictions that recognize the Right to Carry is lower than in areas that prevent it.",1,0
Using a surcharge on the cigarette tax to help pay for a new downtown sports arena is not feasible under state law.,0,1
Kendrick Meek was named one of the two most corrupt Democrats in Congress by Citizens for Responsibility and Ethics in Washington.,1,0
"Under Mayor Angel Taveras Providences bond rating was downgraded from A to BBB, two steps above junk-bond status.",0,1
Were the most highly taxed nation in the world.,1,0
A new law requires the USDA to approve the harvest and sale of crops from genetically modified seed even if a court has ruled against the crop as being dangerous to public safety or the environment.,0,1
"Says under Oregon law, girls from 15 years of age and up are given complete control over whether to be sterilized or not.",1,0
"In Afghanistan ""the (military) leadership has proposed a new medal, an award for 'Courageous Restraint' ... for 'NOT FIRING BACK.' """,0,1
The Justice Departments Fast and Furious gun-walking program started in the Bush administration.,1,0
"As unbelievable as it sounds, your tax dollars are funding the federal governments Zombie Apocalypse Plan. I kid you not.",1,0
Rob Portman is the one who actually sucked the jobs out of the (Mahoning) Valley and sent them to China.,1,0
"When it comes to what little bit of job creation was happening in Massachusetts (when Mitt Romney was governor), it was happening in the public sector at six times the rate that it was happening in the private sector.",0,1
"Says actor Dwayne The Rock Johnson wore a T-shirt stating: We Stand for the flag, we kneel for the fallen.",1,0
